Location_ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
351,-0.20068693,0.13805985,-0.04343987,0.030871738,-0.27909192,0.2996052,-0.16763984,-0.12854622,-0.39098895,-0.012276176,0.0133075435,0.09801419,-0.059330802,0.11641683,0.18076617,0.053160943,-0.1678085,0.2181794,-0.071695365,-0.15139489,0.030787608,0.05532659,0.13792004,-0.09427582,-0.3287761,-0.10642712,-0.19606254,0.01348884,0.32028806,0.22324003,0.16947529,-0.25885713,0.07367507,-0.29751906,0.06197165,-0.10469707,0.00079278275,-0.17974743,0.21006784,-0.021441886,-0.07278623,-0.17204134,-0.10668916,0.046478428,-0.27993113,-0.41586888,-0.10185754,-0.2566644,0.34767026,-0.21279986,0.14550477,-0.03332733,0.0061201453,0.069304064,-0.047214374,0.16764022,-0.1885134,-0.2016474,-0.17473365,-0.14254823,-0.014132295,-0.19591296,0.018021896,-0.25252295,0.19960637,-0.040075082,0.21771918,-0.052639514,0.022424564,0.2623299,-0.07100234,-0.11881741,0.4574182,-0.09743345,0.19590645,-0.04910661,0.13382973,-0.07985925,-0.077742234,0.056191586,-0.059418697,0.079238474,0.0071192384,0.013216846,0.08816774,0.04539813,-0.14525086,-0.08284638,0.27275836,0.0051622763,-0.070684135,0.007432144,0.033365928,0.054053053,0.22232127,0.047227472,-0.20763546,-0.35209054,-0.02779545,-0.1743329,-0.02337018,0.32275885,-0.015404765,0.31954393,0.34412456,0.16415605,-0.30600113,0.4289572,-0.039559122,-0.0017890707,-0.14450452,-0.11657398,0.09347604,-0.004962586,-0.14294565,-0.0021533966,0.036918957,-0.27502587,0.072970696,-0.1230605,0.055940904,0.00899799,0.05455696,0.12596062,-0.03667713,-0.28626287,0.27948505,-0.011930291
3544,0.011100668,0.15718077,-0.019229345,0.09074373,-0.1387879,0.15755618,-0.30170885,0.21837655,-0.26932126,-0.013128132,-0.03410443,-0.15958056,-0.29377577,0.017010309,0.064094655,0.022308752,0.15200613,0.050221566,0.014390913,-0.15043107,-0.10272995,-0.044612214,-0.014487073,0.11142464,0.05471565,-0.11711773,0.11790925,-0.17943653,0.036969088,0.07114403,0.2154524,-0.096684285,-0.102539726,-0.1268022,-0.27700216,0.033967193,-0.14810905,0.14686081,0.0013444871,0.2378313,0.02303417,-0.1697862,0.24234244,0.08487287,0.12956057,-0.251479,0.0850613,-0.28834212,0.21188837,-0.028015316,-0.10674969,0.015738674,-0.03389322,-0.16500975,-0.1665101,0.14910477,0.23454583,-0.26624084,-0.09727582,-0.029762935,0.08662769,-0.26016897,0.124112606,-0.2155135,0.20205145,0.047485165,0.0132303685,-0.14797103,0.19298992,-0.019393262,-0.07891088,-0.12819254,0.12390371,0.067165226,-0.15664606,0.26838514,-0.084067225,0.08373763,-0.14642912,-0.15725765,0.12367864,-0.06599885,0.053852174,-0.0041526034,-0.033177987,-0.011035128,0.019944455,0.24555294,0.08508412,0.1748037,0.02805753,-0.1264338,-0.07280763,-0.047823366,0.1266989,0.20699434,-0.24880087,0.0042939316,0.28010482,-0.20480177,0.050869383,-0.017732091,-0.016859286,0.30306673,0.058124118,-0.14370206,-0.116336584,-0.034862556,-0.22435305,0.07469407,0.035685968,-0.021872323,0.09765521,0.14039513,-0.05415573,-0.024231423,0.059749532,-0.003486462,0.20839044,0.19128403,0.2943387,-0.056624882,-0.041176498,0.05378426,0.16777658,-0.25082818,-0.056479722,-0.07476629
356,-0.25263387,-0.2962229,0.030632332,0.019259036,0.1325469,0.03861621,0.035902586,0.33910245,0.11291374,0.08372753,0.11837582,0.05303504,0.09499237,0.031231444,0.16604763,-0.1343581,-0.3142062,-0.0886318,0.41253608,0.067456335,-0.1330699,0.036674365,-0.006760042,-0.3051669,0.0025128708,-0.13016865,0.44984496,0.24670607,0.043760195,-0.1762861,0.026738081,0.37749296,-0.07826242,0.026152745,0.19141057,-0.36113346,-0.09546006,0.01448245,-0.21918175,-0.17993152,0.23857972,0.020463495,0.16110235,0.26035482,-0.21755484,-0.2029945,-0.10886957,0.3967906,-0.19141513,-0.038191777,0.024136804,-0.18205115,-0.107840486,-0.16933586,0.25987798,0.06390309,-0.24197942,0.1625569,-0.026201181,-0.14938538,-0.22326238,-0.10158004,0.02040385,0.11746679,-0.08953373,0.3974563,-0.103529595,0.26324293,-0.16679843,0.03348024,-0.17820567,-0.13614912,0.13529623,0.2634587,0.22659491,-0.00014334358,0.13400915,-0.13352922,0.5106875,-0.07503847,0.32172245,0.09991581,-0.26354432,0.117305025,0.20064558,-0.46463642,-0.10343825,0.07947004,-0.13548416,0.09127018,0.07510017,0.2914845,0.12924364,-0.103712305,-0.18596882,0.09359551,-0.22693284,0.2869852,-0.38540035,-0.10030493,0.14440809,-0.08095642,-0.14005615,0.0735382,0.07509649,-0.082406625,0.25320593,-0.0027802705,0.058616642,0.17969024,-0.23911707,0.06366182,0.06933447,-0.0686241,0.26258677,0.104108304,0.08386953,-0.2599364,0.039768156,-0.15173209,0.037582282,-0.11321218,0.01581227,-0.146874,0.074483655,0.2980654,-0.089061335,-0.25216907
358,-0.07827509,-0.013412381,-0.42962658,-0.032342646,0.051957153,-0.12250267,-0.19806314,0.11984834,0.37854242,0.031738464,0.40479815,0.049272083,0.2326821,-0.15751696,0.21613243,-0.34383732,-0.4153353,0.20527911,0.33844212,0.35575154,0.13318793,-0.1722784,-0.1833432,-0.5538641,0.22816083,0.023601964,0.37829116,0.23798847,-0.19536625,-0.10717723,0.17245048,0.3694808,-0.09981707,-0.03982331,0.104269475,0.005651215,-0.004575923,0.26816076,-0.32245743,0.08114688,0.3217138,-0.111151814,0.003453724,0.06475129,-0.03755283,-0.46036297,-0.049796466,0.25946125,-0.17148882,0.107501335,0.016238756,-0.21762341,-0.04941664,-0.013811326,-0.052267794,0.36330393,-0.06401388,0.20546652,0.02860247,-0.23608431,-0.23532191,0.031083524,0.036504194,0.3012851,-0.16061509,0.07160612,-0.16767973,0.22029695,-0.038647063,0.22254775,-0.079973854,-0.04967448,0.1795829,0.101080626,0.2452553,-0.020725615,0.048527885,-0.34586918,0.12831545,0.14423624,0.38265887,0.2576707,0.022772558,-0.13311248,0.008069538,-0.19288939,-0.06759995,-0.10419612,0.3392652,0.18017493,-0.121108286,0.20062754,0.19218397,-0.2630667,-0.062484995,-0.41875756,-0.015229635,-0.03540758,-0.5062764,-0.14714928,0.1189481,0.07099566,0.00835523,0.21882054,0.03081912,-0.021879079,-0.058062747,-0.12575498,-0.15187031,0.064055726,-0.17328858,-0.04201567,0.25897047,-0.26453477,0.05626297,-0.014375836,-0.17550713,-0.37937123,0.027124643,-0.026919428,0.107217915,0.0434362,-0.24641886,-0.28591943,0.010177296,0.14978655,0.25559103,-0.20370013
3601,0.037758462,-0.19425152,-0.2372669,-0.15613641,0.3130364,0.093131274,-0.040331483,0.24502495,0.2843109,-0.28913406,-0.0104576275,-0.061960526,0.11802525,-0.089083925,0.07654387,-0.5862134,-0.111951865,0.25272983,0.49370337,0.36094302,-0.09646525,-0.08921102,-0.070960656,-0.058554694,0.25598502,-0.2244649,0.4733572,0.17965049,-0.13082708,-0.07012814,0.06759502,0.21827516,-0.14149134,0.05897459,0.1755491,0.16966349,-0.0043251384,0.04728394,-0.13276283,-0.26047796,0.39704305,0.28559658,0.10582242,0.09876374,-0.28190118,0.020953938,-0.19510213,0.4398828,-0.0942274,-0.038631584,-0.07440894,-0.08434676,0.22634809,-0.13406576,0.142132,0.41193023,-0.08794263,0.34267753,-0.036407046,0.22539885,-0.32274526,0.21583661,0.25527856,0.18057871,0.068660155,0.24261451,0.03844625,0.06918605,-0.07848806,0.33776855,0.106734805,0.06718079,0.06330695,0.21924756,0.36103097,-0.1420465,0.17865834,0.015318681,0.124434896,-0.1523909,0.24794146,0.080973655,0.022299334,-0.25735658,-0.06948764,-0.41321123,-0.10862088,0.08828215,0.16350168,0.08576906,-0.016050374,0.39645374,0.24002549,-0.012531255,0.07708578,-0.2424407,-0.033434033,0.18491212,-0.33668774,-0.15734187,-0.2982603,-0.08237801,-0.2532446,-0.15727635,0.013360679,0.15693541,-0.07267526,-0.04764745,0.08420883,0.039318234,-0.2215256,0.028958362,-0.10619052,-0.33698767,0.095555566,-0.062083714,-0.014394309,-0.18887159,0.031379193,0.024674095,-0.052874293,-0.27970278,-0.47495675,-0.042906675,0.10601556,0.2849603,0.20720863,-0.30525392
362,-0.096537374,-0.06333762,-0.02224133,-0.0035792496,0.081400834,0.2437892,-0.0841243,0.09639582,-0.20900111,0.1347189,0.17359275,0.16843238,0.053576957,-0.025096882,0.03687284,-0.09754281,-0.10895826,0.13644326,0.19147682,0.21420446,0.09684236,-0.014982007,0.13537285,-0.27600873,-0.034249857,-0.026743716,0.13183054,0.15866452,0.053843513,-0.16668019,0.10673612,0.09898619,-0.12875125,-0.05641725,0.18254429,-0.17490885,0.0021150345,-0.014617718,0.07539193,0.059703548,0.24849606,0.043338444,-0.0019402392,0.12918565,0.04030782,-0.15321317,-0.18994431,0.14019072,0.08536669,-0.2763162,-0.06885797,0.014396504,-0.15316492,-0.09915581,0.13269421,0.21439123,-0.07382278,0.026802786,-0.0068917396,-0.16889168,-0.19818138,-0.038056366,-0.108481616,0.030691214,-0.059835643,0.13483827,-0.049134415,0.06535991,0.04823792,0.2451452,0.07478508,-0.04635264,0.25653997,0.057781197,0.012460865,0.070435226,-0.010169089,0.021681909,0.17796975,-0.033672962,-0.08886221,-0.035540763,-0.19862853,-0.053198405,0.059396558,-0.08729486,-0.0016805585,-0.047090568,0.067573905,-0.090699494,-0.21018586,0.25569084,0.19177848,0.044970546,0.07296228,0.092776924,-0.10532145,0.029071786,-0.16437823,-0.044736493,0.10798329,0.14025739,-0.17561436,-0.15804785,0.10152621,0.10688993,0.037381765,0.016086528,-0.043114927,0.05603844,-0.15482971,-0.032469194,0.027682353,-0.008526019,0.0030520614,0.054513812,-0.13360567,-0.10510781,-0.077573076,-0.00793583,0.087319836,-0.14257738,-0.270455,-0.035636153,0.10031731,0.17819887,-0.10834248,-0.079693764
3621,-0.15889502,-0.31506377,-0.07769887,-0.2991232,-0.035931967,-0.17135465,-0.12230444,0.007572502,0.22533447,0.06066008,0.17120104,-0.12860368,0.050058775,-0.114228465,0.19514292,-0.23084044,-0.55082905,0.2870658,0.11903826,0.5800905,-0.030835407,-0.26742488,0.01062973,-0.29609093,0.19148935,0.14342408,0.10704414,0.22390896,0.022325292,-0.43643907,0.12803696,0.07459441,-0.1517981,0.17403606,0.6782725,-0.16058752,-0.092143044,0.08630782,0.08983937,-0.1378797,0.53968644,0.13483089,-0.04580839,0.19020608,-0.33428535,-0.07214263,-0.088000126,0.557597,-0.26197562,-0.08489036,-0.13780126,-0.13488954,-0.24332607,-0.10787909,0.29277286,0.15945746,0.11009213,0.49079388,0.27440938,0.004312761,-0.5171567,0.42228165,-0.044373605,0.28077567,-0.068923645,0.0057040974,-0.12704599,-0.026647538,-0.21678853,-0.019533914,-0.082589425,-0.19540691,-0.07808794,0.13675551,0.013166161,-0.086538255,0.16523188,0.28419638,0.2562564,0.09586046,0.2688293,-0.1549189,-0.37835395,-0.010882191,0.20916268,-0.14094749,-0.10158475,0.039546475,0.18353641,0.092399545,-0.19957043,0.3815087,0.26271784,-0.20002317,-0.0303026,-0.32075065,0.18342815,0.0955061,-0.5070622,-0.1714217,0.19859745,0.054177105,-0.17863719,-0.22882658,0.06317841,0.01915197,-0.024105757,0.049060684,0.23195194,-0.19292915,-0.33334702,-0.09536621,0.16618143,-0.110785976,0.09123468,0.08683329,-0.261827,0.04319534,-0.019511258,0.08536823,0.024599172,-0.28980857,-0.10099002,-0.04442939,0.19293994,0.72150314,-0.014257267,-0.36564073
3684,-0.18875612,-0.14410298,-0.010352459,0.22351585,-0.3761832,0.029237892,-0.08579869,0.026238546,-0.20803216,0.22172281,0.13563237,0.076325394,0.080928676,0.04275185,-0.12662956,0.029727425,0.017436422,0.03811493,-0.016535409,0.028723573,-0.16317551,-0.009339838,0.05097633,-0.16500281,-0.15706764,-0.07410623,-0.035384204,0.08408603,0.012219192,0.031675726,0.12619457,0.06741203,0.013097331,0.013349692,-0.11711872,-0.23130399,-0.09578034,-0.116949946,0.08679141,-0.019603312,-0.22311163,0.003803804,-0.019686509,-0.054203305,-0.07377157,-0.12467438,-0.0044934507,-0.04618504,0.2086633,-0.22533521,0.024849378,-0.06511232,-0.118077554,-0.122253835,0.05045452,0.030156165,-0.09718193,-0.03545401,-0.010847814,-0.13068521,0.020759378,-0.1648232,-0.03995876,0.11793616,0.11234355,-0.067099206,-0.12862778,0.08350386,0.024831433,0.16833037,0.057475857,0.06888073,0.084860414,0.05047311,0.0792204,0.19015956,-0.09824375,0.059103146,-0.040629234,-0.12221336,0.099967085,0.088230915,0.11238996,0.12370236,0.030168395,0.09316732,-0.19554606,-0.12537764,0.22997135,-0.07621165,0.06898055,-0.02338866,0.05781636,-0.0759349,0.012783011,-0.09169887,-0.065798104,-0.053147312,0.08612032,-0.11524384,0.031357095,0.15922956,0.044425543,-0.054097984,0.10721652,-0.012908004,-0.030517679,0.10712631,-0.0028515346,-0.05690758,-0.022404514,-0.113952205,0.034232385,0.120061494,0.23862888,0.028152132,-0.028568871,-0.02741386,0.06912886,-0.104476735,-0.047173325,0.11404561,-0.17193714,-0.031064847,-0.02284806,0.052226067,-0.13524294,0.05348318
3740,0.04309438,-0.050656855,-0.0096762115,0.16348033,-0.047771268,0.11518319,0.050747443,0.08911646,-0.06774278,0.04840135,-0.0045737736,0.033317257,0.02079712,-0.008075513,-0.021538965,-0.073199056,0.12332013,-0.038396426,0.1366765,-0.029760804,-0.030852824,0.04137801,0.0177034,-0.0048510404,-0.1332085,0.08576025,0.0068851225,0.09885153,0.024159119,-0.10760636,0.0453989,0.098855734,-0.014074687,-0.056555107,-0.1762245,-0.008768033,0.008633846,-0.029997217,-0.03933948,0.033595156,0.03270505,-0.06119237,0.07332647,-0.07406603,0.0024645515,-0.024708368,0.01616675,0.017579298,-0.031158794,-0.10849842,0.015374848,0.056611747,0.18940118,0.0490675,0.05099054,0.028420333,-0.16345902,-0.14142945,-0.0019517168,-0.034093842,0.061668053,0.0019092411,0.032337487,-0.079433605,0.039872576,0.06924753,0.04130107,0.09369279,0.11219033,0.095116526,-0.03417071,-0.024233796,0.18909113,0.013758894,-0.036221333,-0.051970758,-0.040950924,0.010421914,0.08819388,-0.09651949,-0.046743754,0.070201285,-0.037073087,-0.062989675,-0.08939263,-0.0783206,-0.05242168,0.023864547,0.041473903,-0.0676482,-0.023107417,0.084186524,0.052567337,0.04281827,0.015889745,0.10101468,-0.1033054,0.078603506,0.018088879,-0.16109683,0.014320899,0.010984322,0.091603465,-0.03164635,0.058239467,0.051749006,0.15640844,0.06061717,0.02410096,0.09544435,-0.03097028,-0.04295262,0.076731786,0.027519552,0.044763714,0.009614699,0.14204529,-0.08272897,0.0042191204,0.099453166,-0.07318194,-0.031126935,-0.07726674,0.032606244,-0.04104326,-0.016957141,0.11229902,-0.019676525
3788,0.2001209,-0.2746421,-0.064111546,-0.12214291,-0.018288149,0.059297916,0.025424661,-0.026175145,-0.0064033787,0.08168194,0.057948917,0.12795725,0.30277467,0.01570844,0.2726175,-0.118845426,-0.17631494,0.26157826,0.26112473,0.23443751,-0.09238363,-0.04140695,-0.17565343,-0.42761442,-0.078920305,0.08034878,-0.035241134,0.30389735,-0.050353788,-0.25880513,-0.016563766,0.096553266,0.0062965862,-0.10840153,0.29617006,-0.06995981,0.070343785,-0.14665386,-0.27586973,-0.03449489,0.23931919,-0.075300165,0.12182103,0.25120446,-0.1496857,-0.17322238,-0.14945726,0.29939443,-0.032519516,-0.1905258,0.10494388,-0.058787443,-0.20928153,-0.08215891,0.22663832,0.24208614,-0.20336407,0.011510469,0.028886043,-0.11898264,-0.27555704,0.18845135,-0.105589785,0.09988105,-0.22969112,0.19196394,-0.052422203,0.108823575,-0.106788725,-0.06627989,0.22694758,-0.10353964,0.21614046,0.056369767,-0.001581362,0.027927153,0.06592074,0.16009223,0.3234701,-0.06775558,0.21057634,0.09020294,-0.07112696,0.12992501,0.28056067,-0.17536241,-0.25356236,0.07005632,0.1360537,-0.10989157,0.12297508,0.29890996,0.18651934,-0.1527655,-0.003005715,-0.0548649,-0.018153861,0.028020035,-0.102663495,-0.096370615,0.13476858,-0.059290044,0.0669195,-0.039156247,0.1122915,0.18587509,-0.19030513,0.13969965,-0.04598538,-0.03500953,0.0052030315,0.19908589,0.102298595,-0.2417455,0.24657878,0.01965794,-0.027617725,-0.20273751,0.0053579286,0.09124814,-0.09416647,-0.29624683,-0.17834496,-0.12795073,-0.14880662,0.49276245,0.39358348,0.07752209
3879,-0.012481823,0.18529424,0.0066792145,0.23038453,-0.15128782,0.041868314,-0.19406316,0.1769352,-0.20134616,-0.0017659441,-0.13104743,0.13258488,-0.09361841,-0.24400574,0.07261791,-0.10750563,-0.16900454,-0.04466352,-0.11239107,-0.0041500926,0.19869873,0.07203001,0.016570859,0.15525253,-0.29765305,-0.006903317,0.009901782,0.05322536,0.3447915,0.007134393,-0.0038422458,-0.10894201,0.03700243,-0.08363834,-0.3436989,-0.17248134,-0.0508966,-0.07906234,0.018032748,0.30668607,0.031906664,-0.14127634,-0.1674615,0.09654753,0.106447354,-0.028554458,0.30190435,-0.31563938,0.3121573,0.037706748,-0.01099338,0.2691564,-0.031587597,0.4317181,0.018634157,-0.010584906,0.36383438,-0.11596472,-0.059530113,-0.22005172,0.15609366,-0.29518554,0.2868716,-0.16505183,0.29875588,-0.047917925,0.010868677,0.13622653,0.119469374,0.5562951,-0.021681547,-0.03154557,0.40975904,-0.21413215,-0.23789567,0.052888684,-0.07028035,-0.016377911,-0.23340288,-0.003766851,0.07636551,0.07237095,-0.044576522,-0.2574761,0.16687779,0.32511848,0.11676166,0.06295575,0.1631636,0.04447434,-0.19596526,-0.061379787,-0.114122435,-0.03325606,0.14184146,0.35801524,-0.40782303,0.16783458,0.2823916,0.034247175,-0.19231826,0.23371214,-0.09426756,-0.029589001,-0.12134814,-0.054472208,-0.099606246,-0.052108932,0.048568264,-0.030988276,0.025603712,-0.12859978,0.14296745,-0.08241128,-0.28532892,0.19769606,0.29847297,0.13661633,0.28455713,-0.047620032,0.084651545,-0.056039326,0.19514224,0.061581157,-0.17488423,-0.2011601,0.01620757,0.09869459
3941,-0.08955261,0.008858323,-0.19637814,-0.064372316,-0.27903223,0.14177126,-0.06871857,-0.12522449,-0.14925554,0.019250698,0.08079369,0.05876403,-0.045632586,0.19258526,0.08583628,0.03241442,-0.016127622,0.17505412,-0.0044322796,0.090599515,0.046730205,-0.048583116,-0.0061009116,-0.08268167,0.04071164,0.02574675,-0.24814194,0.084988445,0.16574685,0.08738776,0.22579709,-0.045588166,-0.15142646,-0.3355037,0.17450112,-0.047084205,-0.09011254,-0.05153777,-0.031932116,-0.1513663,-0.073180504,-0.10254906,-0.21346042,0.08549018,-0.11741252,-0.3148735,-0.15232807,-0.109586895,0.21326093,-0.2731713,0.10356339,-0.09147447,-0.048493687,-0.25426707,-0.024393503,0.29718554,0.022159576,-0.123197526,-0.012938995,-0.072188675,0.013497233,-0.10952617,0.10384706,-0.119775675,-0.00043074414,-0.09001529,0.18120995,-0.070526354,0.07899354,-0.08954142,0.10578104,-0.11931173,0.4429996,-0.0012653172,0.06259938,0.1338148,0.1706872,-0.10980472,0.08042954,-0.0009684544,0.08791436,0.1572358,-0.2469903,-0.042924255,0.14866647,-0.0064234296,-0.21699716,-0.032574657,0.181802,0.11438226,-0.03147666,0.03715983,0.23087355,0.1282764,0.26499742,-0.0460613,-0.27152744,-0.14992596,-0.101280496,-0.1910784,-0.0020228652,0.13251118,-0.09945102,0.21298194,0.19275063,0.21472393,-0.07788843,0.3008346,0.022813171,0.036752585,-0.1088087,0.09423549,-0.025728617,0.06470471,-0.10776061,0.016416447,-0.10188481,-0.17730041,0.019443542,-0.13163483,-0.029201375,-0.03990566,-0.039576206,0.041649386,0.06683798,0.008923858,0.30501783,-0.044439342
4,0.11760657,-0.43928286,-0.11602886,-0.09950727,0.35115108,0.12423591,-0.122640744,0.06709562,0.13353197,0.08714032,0.06557698,0.085736096,0.056196693,0.13253818,0.08676195,-0.1967397,-0.22457244,0.08831255,0.27462998,0.10942507,0.021729525,-0.31850055,0.111632675,-0.39783746,-0.05538889,-0.17923932,0.05445867,0.41482183,0.04561401,-0.353571,0.13466391,0.3687647,-0.031528916,0.07865746,0.0947721,-0.25495645,-0.10405396,0.028342709,-0.14504428,0.039961353,0.17592815,0.21575248,0.23804623,-0.021237481,-0.10371738,-0.06524014,-0.27079034,0.3760835,-0.03321473,-0.30517417,0.07682785,-0.030663108,-0.11076094,-0.23301803,-0.011975398,0.02060724,-0.2713667,0.21884039,0.15087608,-0.17939807,-0.23344004,-0.090959094,-0.11369166,0.10271558,-0.123489976,0.22230804,0.0027641878,0.06569755,-0.17747319,-0.07130381,-0.38395935,0.24174252,0.22609234,0.06140556,0.23393038,-0.09235146,-0.013399318,0.0042414926,0.430482,-0.058688708,-0.00999099,-0.045377582,-0.25084692,-0.024143849,-0.1894893,-0.06979888,-0.35560086,0.077282436,0.09550738,-0.10300116,-0.11664791,0.30412304,-0.018239193,-0.17129521,-0.057243712,0.12465466,0.07427406,-0.03255397,-0.38600177,0.005492553,-0.042315926,0.20180151,-0.048186354,0.05810563,-0.13111344,-0.0014880821,0.124251455,-0.0020375997,-0.17274675,-0.023691125,0.01898146,-0.1052272,0.20753585,-0.21134657,0.00029217452,-0.0631373,0.3059402,-0.2233885,-0.0013228506,-0.11526686,-0.15502384,-0.060523752,-0.011922825,-0.007992439,0.24891211,0.13944384,0.096243896,-0.2406371
40,-0.091420814,-0.03560193,-0.08086665,0.100284085,-0.08455385,0.19449203,0.06945862,-0.03117949,-0.15934047,0.2084207,0.13098392,0.1272245,-0.16802546,0.1549764,0.14765438,-0.05629556,-0.016336031,-0.09989907,0.16665411,-0.041631065,0.0072098076,-0.055299748,0.094074406,-0.096974194,-0.2525155,0.036840778,-0.24776018,0.15203457,0.08107093,-0.028765764,0.15347512,-0.094495244,-0.13165791,-0.14709325,-0.18763644,-0.13179791,-0.063080125,-0.14045046,-0.030598778,-0.032568235,-0.09223685,-0.01506735,0.19736202,-0.16985348,0.06647732,-0.3389188,0.013775227,-0.2070669,0.09959747,-0.26706016,0.051276986,0.10453457,-0.010090009,-0.025936263,0.077269144,-0.020144502,-0.14117673,-0.12926844,-0.053754292,-0.115166634,-0.016810104,0.047011383,0.26470128,0.035529602,-0.042536695,-0.02059305,0.16986749,0.18543139,0.1581367,0.2014699,-0.09038244,-0.0015648941,0.15832283,0.05056947,-0.007486265,0.012508381,-0.09466186,0.056076046,0.051432416,-0.10974577,-0.10601755,0.19050069,-0.09808855,-0.0014784783,-0.14185217,0.08299495,-0.08373933,0.047152355,0.114852406,0.26008713,-0.13708697,0.1254026,0.05403488,0.21992011,0.105792664,0.0668029,-0.058821823,-0.09064066,0.041925065,-0.029308844,0.10956844,0.11450127,0.2160444,-0.044580527,0.086648695,-0.016788805,0.2069815,-0.03938035,0.06789996,-0.0095988475,0.020953678,0.011142656,0.033231325,-0.08880248,0.007443048,0.14453512,0.19097278,0.052780103,0.0047123358,0.031934537,-0.047766916,0.097049765,0.24372947,-0.048800156,0.16346805,-0.07772617,-0.11686135,-0.12363498
400,0.051986203,0.17266536,0.30659902,-0.024983194,-0.31882107,0.040215265,-0.11995745,-0.04487432,-0.18717068,-0.023760013,0.05943419,0.035979636,-0.11388908,0.051283494,-0.017880298,-0.23324353,0.005293615,-0.16632645,0.13728546,0.08467241,-0.044951316,0.13227655,-0.0016641933,0.07001169,-0.18986075,0.101453334,-0.110456556,-0.16049665,0.23110098,-0.115289874,0.13201156,0.038692936,0.06952968,0.060620464,-0.09485401,0.30647752,0.06578052,-0.15935063,0.29124555,0.042409427,-0.031365268,-0.17504154,-0.14879394,0.17867349,0.0045498097,0.114300534,-0.17285158,-0.028241068,-0.06733001,-0.01829788,-0.28942484,0.053720854,0.12068285,0.27704108,0.029175287,0.21681057,-0.14164178,0.19391835,-0.039199375,0.026308652,0.12766217,0.12245674,0.036033377,-0.17182918,0.08189128,0.016870085,-0.030610085,0.08788584,0.2567829,0.466895,0.025199028,-0.20797652,0.3533944,0.044369634,0.003298642,0.08805221,0.032421615,0.041951355,-0.2913736,-0.20652354,-0.049739923,-0.10148252,-0.087511085,-0.08173918,-0.06323731,0.30796838,0.04744041,0.18952772,0.047508545,-0.07334858,-0.08701008,0.16186853,0.044507988,0.10826063,-0.10962198,0.019250486,-0.020639844,0.09267043,0.24388982,-0.04501889,0.10695938,-0.08329481,-0.03715782,-0.21198432,0.01277285,-0.13855168,0.011111895,-0.3583156,-0.035337247,-0.133533,0.024607856,-0.22997524,-0.06082453,0.23885399,0.18941532,-0.05084238,-0.044974398,-0.0077091455,-0.03512375,0.11362387,0.04586354,-0.24897787,-0.05810087,-0.06764566,-0.07864067,-0.29445764,-0.19795622,0.01641637
